# FILE : Model_Scaled.dat
# Contains parameterisations for imaginary frequency
# polarizability model
#    alpha(i\omega)=a_1/(\omega^2+O_1^2) + a_1/(\omega^2+O_1^2)
#
# If you use this data please cite
#   Gould T. and Bucko T., J. Chem. Theory Comput., 2016, 12 (8), pp 3603–3613
#
# =============================================================
# Z N C6 a1 O1 a2 O2
74 75     5354   1.7848   0.0784  73.2152   3.8706
75 72      108   3.2683   0.4415  68.7317  10.8470
75 73      167   3.3821   0.3902  69.6179   9.7230
75 74      290   3.3812   0.3231  70.6188   8.4704
75 75      663   3.0710   0.2287  71.9290   6.8655
75 76     6710   1.4459   0.0632  74.5541   3.5274
76 73     97.3   3.4393   0.4751  69.5607  11.0421
76 74      148   3.5017   0.4168  70.4983   9.8737
76 75      256   3.4201   0.3409  71.5799   8.5578
76 76      584   3.0448   0.2380  72.9552   6.9215
76 77     6841   1.3903   0.0611  75.6097   3.5921
77 74     87.8   3.5658   0.5056  70.4342  11.2105
77 75      133   3.5744   0.4402  71.4256  10.0017
77 76      228   3.4493   0.3578  72.5507   8.6660
77 77      522   2.9899   0.2450  74.0101   6.9803
77 78     6828   1.3611   0.0602  76.6389   3.7037
78 75     79.5   3.6534   0.5332  71.3466  11.3596
78 76      119   3.6308   0.4626  72.3692  10.1408
78 77      204   3.4451   0.3723  73.5549   8.7657
78 78      470   2.9170   0.2504  75.0830   7.0486
78 79     6811   1.3385   0.0595  77.6615   3.8291
79 76     72.3   3.7229   0.5596  72.2771  11.5163
79 77      108   3.6563   0.4825  73.3437  10.2689
79 78      184   3.4151   0.3847  74.5849   8.8641
79 79      427   2.8348   0.2542  76.1652   7.1313
79 80     6836   1.3201   0.0588  78.6799   3.9625
80 77     45.2   3.7651   0.6622  73.2349  13.2283
80 78     67.3   3.6558   0.5673  74.3442  11.7872
80 79      114   3.3660   0.4481  75.6340  10.1709
80 80      268   2.7495   0.2915  77.2505   8.2014
81 78     43.3   3.7832   0.6767  74.2168  13.1862
81 79     64.3   3.6343   0.5762  75.3657  11.7477
81 80      109   3.3037   0.4511  76.6963  10.1417
81 81      509   2.9273   0.2416  78.0727   7.9392
81 82     6817   1.6803   0.0692  80.3197   4.0344
82 79     47.2   3.7811   0.6599  75.2189  12.5949
82 80     69.9   3.5964   0.5586  76.4036  11.2239
82 81      185   3.8769   0.4132  77.1231  10.0686
82 82      534   4.0789   0.2949  77.9211   8.7751
82 83     2308   3.5427   0.1633  79.4573   6.2887
83 80     51.0   3.7621   0.6436  76.2379  12.0795
83 81      107   4.3077   0.5355  76.6923  11.3134
83 82      226   4.8535   0.4451  77.1465  10.5650
83 83      513   5.2033   0.3506  77.7967   9.5276
83 84     1708   4.3403   0.2072  79.6597   6.8104
84 81     63.9   4.5521   0.6651  76.4479  12.8796
84 82      115   5.2684   0.5921  76.7316  12.3560
84 83      213   5.8858   0.5139  77.1142  11.6935
84 84      424   6.0810   0.4145  77.9190  10.4605
84 85     1137   5.3281   0.2723  79.6719   7.8805
85 82     69.2   5.5268   0.7290  76.4732  13.9816
85 83      114   6.2897   0.6644  76.7103  13.5190
85 84      190   6.8420   0.5887  77.1580  12.7918
85 85      351   7.0210   0.4852  77.9790  11.4823
85 86      801   6.3975   0.3458  79.6025   9.0442
86 83     97.5   6.5582   0.7235  76.4418  13.6239
86 84      147   7.3085   0.6723  76.6915  13.2297
86 85      236   7.8211   0.5977  77.1789  12.4817
86 86      408   8.0052   0.5034  77.9948  11.2696
