# FILE : Model.dat
# Contains parameterisations for imaginary frequency
# polarizability model
#    alpha(i\omega)=a_1/(\omega^2+O_1^2) + a_1/(\omega^2+O_1^2)
#
# If you use this data please cite
#   Gould T. and Bucko T., J. Chem. Theory Comput., 2016, 12 (8), pp 3603–3613
#
# =============================================================
# Z N C6 a1 O1 a2 O2
67 64      331   2.8040   0.2733  61.1960   7.2450
67 65      576   2.6722   0.2187  62.3278   6.4647
67 66     1229   2.5008   0.1611  63.4992   5.6422
67 67     4173   2.2531   0.0988  64.7469   4.7169
67 68      420   0.0000   4.5966  68.0000   2.0217
68 65      315   2.7969   0.2774  62.2031   7.4412
68 66      548   2.6662   0.2219  63.3338   6.6442
68 67     1172   2.4958   0.1634  64.5042   5.8036
68 68     3996   2.2493   0.1001  65.7507   4.8554
68 69      458   0.0000   4.5789  69.0000   1.9825
69 66      300   2.7905   0.2814  63.2095   7.6409
69 67      523   2.6606   0.2251  64.3394   6.8269
69 68     1119   2.4913   0.1657  65.5087   5.9678
69 69     3829   2.2457   0.1014  66.7543   4.9960
69 70      492   0.0000   4.5810  70.0000   1.9543
70 67      286   2.7847   0.2855  64.2153   7.8442
70 68      499   2.6555   0.2282  65.3445   7.0126
70 69     1069   2.4871   0.1680  66.5129   6.1347
70 70     3672   2.2424   0.1027  67.7576   5.1390
71 68      273   2.7794   0.2895  65.2206   8.0507
71 69      477   2.6508   0.2314  66.3492   7.2014
71 70     1024   2.4832   0.1702  67.5168   6.3040
71 71     2564   2.5665   0.1274  68.4335   5.1864
71 72      412   0.0000   6.3911  72.0000   2.1132
72 69      261   2.7746   0.2935  66.2254   8.2606
72 70      456   2.6467   0.2345  67.3533   7.3931
72 71      839   2.8526   0.2002  68.1474   6.5376
72 72     1964   2.9254   0.1524  69.0746   5.4848
72 73     7908   2.1014   0.0769  70.8986   3.3024
73 70      250   2.7701   0.2974  67.2299   8.4736
73 71      394   2.9651   0.2665  68.0349   7.6234
73 72      707   3.1148   0.2256  68.8852   6.7156
73 73     1616   3.0825   0.1690  69.9175   5.5935
73 74     6627   2.4599   0.0903  71.5401   3.8072
74 71      221   3.0474   0.3310  67.9526   8.6931
74 72      345   3.2065   0.2946  68.7935   7.8095
74 73      607   3.2849   0.2468  69.7151   6.8424
74 74     1379   3.1142   0.1801  70.8858   5.6202
74 75     9751   1.7848   0.0642  73.2152   3.1687
75 72      198   3.2683   0.3614  68.7317   8.8799
75 73      304   3.3821   0.3194  69.6179   7.9597
75 74      529   3.3812   0.2645  70.6188   6.9343
75 75     1209   3.0710   0.1872  71.9290   5.6204
75 76    12257   1.4459   0.0517  74.5541   2.8877
76 73      177   3.4393   0.3889  69.5607   9.0396
76 74      270   3.5017   0.3412  70.4983   8.0831
76 75      466   3.4201   0.2791  71.5799   7.0058
76 76     1066   3.0448   0.1948  72.9552   5.6663
76 77    12483   1.3903   0.0500  75.6097   2.9407
77 74      160   3.5658   0.4139  70.4342   9.1775
77 75      242   3.5744   0.3604  71.4256   8.1879
77 76      415   3.4493   0.2929  72.5507   7.0944
77 77      951   2.9899   0.2006  74.0101   5.7144
77 78    12433   1.3611   0.0493  76.6389   3.0320
78 75      145   3.6534   0.4365  71.3466   9.2995
78 76      218   3.6308   0.3787  72.3692   8.3018
78 77      372   3.4451   0.3048  73.5549   7.1760
78 78      856   2.9170   0.2050  75.0830   5.7703
78 79    12422   1.3385   0.0487  77.6615   3.1347
79 76      132   3.7229   0.4581  72.2771   9.4278
79 77      197   3.6563   0.3950  73.3437   8.4066
79 78      335   3.4151   0.3149  74.5849   7.2566
79 79      779   2.8348   0.2081  76.1652   5.8380
79 80    12487   1.3201   0.0481  78.6799   3.2439
80 77      120   3.7651   0.4779  73.2349   9.5471
80 78      179   3.6558   0.4094  74.3442   8.5070
80 79      304   3.3660   0.3234  75.6340   7.3405
80 80      714   2.7495   0.2104  77.2505   5.9191
81 78      110   3.7832   0.4958  74.2168   9.6615
81 79      163   3.6343   0.4222  75.3657   8.6075
81 80      277   3.3037   0.3305  76.6963   7.4308
81 81     1293   2.9273   0.1770  78.0727   5.8170
81 82    17334   1.6803   0.0507  80.3197   2.9560
82 79      101   3.7811   0.5121  75.2189   9.7746
82 80      150   3.5964   0.4335  76.4036   8.7106
82 81      395   3.8769   0.3207  77.1231   7.8140
82 82     1142   4.0789   0.2289  77.9211   6.8102
82 83     4942   3.5427   0.1267  79.4573   4.8805
83 80     92.9   3.7621   0.5269  76.2379   9.8889
83 81      196   4.3077   0.4384  76.6923   9.2617
83 82      412   4.8535   0.3644  77.1465   8.6490
83 83      936   5.2033   0.2870  77.7967   7.7998
83 84     3115   4.3403   0.1696  79.6597   5.5753
84 81      116   4.5521   0.5445  76.4479  10.5439
84 82      210   5.2684   0.4847  76.7316  10.1152
84 83      388   5.8858   0.4207  77.1142   9.5729
84 84      772   6.0810   0.3393  77.9190   8.5635
84 85     2073   5.3281   0.2229  79.6719   6.4514
85 82      126   5.5268   0.5968  76.4732  11.4460
85 83      208   6.2897   0.5439  76.7103  11.0673
85 84      346   6.8420   0.4819  77.1580  10.4720
85 85      640   7.0210   0.3972  77.9790   9.4000
85 86     1459   6.3975   0.2831  79.6025   7.4040
86 83      128   6.5582   0.6611  76.4418  12.4486
86 84      193   7.3085   0.6143  76.6915  12.0884
86 85      309   7.8211   0.5461  77.1789  11.4049
86 86      535   8.0052   0.4600  77.9948  10.2974
